headphoneResponse.keys,headphoneResponse.corr,headphoneResponse.rt,headphoneTrial.thisRepN,headphoneTrial.thisTrialN,headphoneTrial.thisN,headphoneTrial.thisIndex,headphoneTrial.ran,headphone_sound1,headphone_sound2,headphone_sound3,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,trainSlider.response,trainSlider.rt,beepTrainResponse.keys,beepTrainResponse.corr,trainingTrials.thisRepN,trainingTrials.thisTrialN,trainingTrials.thisN,trainingTrials.thisIndex,trainingTrials.ran,trainAudioFile,beepTrainResponse.rt,readyReal_resp.keys,readyReal_resp.rt,ratingSlider.response,ratingSlider.rt,beepResp.keys,beepResp.corr,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,expTrials.ran,audioFile,beepResp.rt,end_resp.keys,end_resp.rt
1,1,1.709595,0,0,0,4,1,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,1,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,1.33581,0,1,1,3,1,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,2,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,1.7719,0,2,2,2,1,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,3,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.868015,0,3,3,5,1,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,1,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1.779255,0,4,4,1,1,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,2,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0.759005,0,5,5,0,1,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,3,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,2,10.55524,,0,0,0,0,3,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s50.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,1,7.567915,,0,0,1,1,2,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s20.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,1,6.77678,2,1,0,2,2,0,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s20.m4a,1.69472,,,,,,,,,,,,,,,
,,,,,,,,,,,,41248,2021-06-05_18h22.26.203,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,Linux x86_64,60,2,7.1539,,0,0,3,3,1,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s50.m4a,,,,,,,,,,,,,,,,
