headphoneResponse.keys,headphoneResponse.corr,headphoneResponse.rt,headphoneTrial.thisRepN,headphoneTrial.thisTrialN,headphoneTrial.thisN,headphoneTrial.thisIndex,headphoneTrial.ran,headphone_sound1,headphone_sound2,headphone_sound3,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,trainSlider.response,trainSlider.rt,beepTrainResponse.keys,beepTrainResponse.corr,trainingTrials.thisRepN,trainingTrials.thisTrialN,trainingTrials.thisN,trainingTrials.thisIndex,trainingTrials.ran,trainAudioFile,beepTrainResponse.rt,readyReal_resp.keys,readyReal_resp.rt,ratingSlider.response,ratingSlider.rt,beepResp.keys,beepResp.corr,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,expTrials.ran,audioFile,beepResp.rt,end_resp.keys,end_resp.rt
2,1,0.86525,0,0,0,3,1,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,2,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.452875,0,1,1,4,1,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,1,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.337375,0,2,2,5,1,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,1,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0.380775,0,3,3,1,1,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,2,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0.42981,0,4,4,2,1,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,3,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0.371755,0,5,5,0,1,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,3,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,1,10.39195,,0,0,0,0,0,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s20.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,1,6.00361,,0,0,1,1,1,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s50.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,2,9.66155,3,1,0,2,2,2,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s20.m4a,2.17545,,,,,,,,,,,,,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,1,6.486745,,0,0,3,3,3,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s50.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,space,8.442995,2,9.98709,,0,0,0,0,81,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s45_14.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.10448,,0,0,1,1,77,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s35_48.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.305305,,0,0,2,2,29,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s35_37.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.27002,,0,0,3,3,12,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s25_13.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.60797,,0,0,4,4,15,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s25_19.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.637565,,0,0,5,5,135,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_49.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.408445,,0,0,6,6,144,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s55_43.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.127895,,0,0,7,7,44,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s55_2.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,5.828255,,0,0,8,8,140,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s55_17.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.222345,,0,0,9,9,50,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s15_35.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.80554,,0,0,10,10,136,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_35.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.00605,,0,0,11,11,31,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s45_11.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.47335,,0,0,12,12,16,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s25_25.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.1608,,0,0,13,13,74,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s35_16.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.17349,,0,0,14,14,25,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s35_10.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.121805,,0,0,15,15,62,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s25_49.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.5896,,0,0,16,16,10,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s25_12.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.491755,,0,0,17,17,67,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s25_29.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.906475,,0,0,18,18,100,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_10.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.772785,,0,0,19,19,118,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s25_15.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,7.592955,,0,0,20,20,70,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s35_9.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.121055,,0,0,21,21,148,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s55_50.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.692455,,0,0,22,22,147,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s55_6.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.47272,,0,0,23,23,134,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_31.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.974485,,0,0,24,24,149,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s55_3.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.006985,,0,0,25,25,65,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s25_23.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.88797,,0,0,26,26,75,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s35_31.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,7.697265,,0,0,27,27,14,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s25_38.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,5.803165,,0,0,28,28,52,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s15_18.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,5.756895,,0,0,29,29,34,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s45_32.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,7.55771,1,1,0,30,30,13,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s25_4.m4a,1.44036,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.768795,,0,0,31,31,137,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_46.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.34041,,0,0,32,32,32,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s45_15.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.6954,,0,0,33,33,108,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_43.m4a,,,
,,,,,,,,,,,,40680,2021-05-24_15h16.58.928,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.173525,,0,0,34,34,47,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s55_34.m4a,,,
