headphoneResponse.keys,headphoneResponse.corr,headphoneResponse.rt,headphoneTrial.thisRepN,headphoneTrial.thisTrialN,headphoneTrial.thisN,headphoneTrial.thisIndex,headphoneTrial.ran,headphone_sound1,headphone_sound2,headphone_sound3,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,trainSlider.response,trainSlider.rt,beepTrainResponse.keys,beepTrainResponse.corr,trainingTrials.thisRepN,trainingTrials.thisTrialN,trainingTrials.thisN,trainingTrials.thisIndex,trainingTrials.ran,trainAudioFile,beepTrainResponse.rt,readyReal_resp.keys,readyReal_resp.rt,ratingSlider.response,ratingSlider.rt,beepResp.keys,beepResp.corr,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,expTrials.ran,audioFile,beepResp.rt,end_resp.keys,end_resp.rt
3,1,0.2838,0,0,0,2,1,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,3,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.841845,0,1,1,5,1,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,1,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1.3597,0,2,2,4,1,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,1,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0.42246,0,3,3,1,1,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,2,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0.38878,0,4,4,0,1,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,3,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0.451955,0,5,5,3,1,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,2,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,2,7.69017,,0,0,0,0,1,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s50.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,2,7.204665,,0,0,1,1,3,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s50.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,2,9.13598,1,1,0,2,2,2,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s20.m4a,1.605785,,,,,,,,,,,,,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,2,6.914485,,0,0,3,3,0,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s20.m4a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,space,1.690425,1,6.112195,,0,0,0,0,17,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s25_9.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.015685,,0,0,1,1,79,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s35_48.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.69118,,0,0,2,2,84,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s45_24.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.37648,,0,0,3,3,109,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_26.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.12229,,0,0,4,4,113,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s25_2.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.17617,,0,0,5,5,138,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_43.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.608695,,0,0,6,6,116,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s25_6.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.59012,,0,0,7,7,92,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s55_20.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.80813,,0,0,8,8,139,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_47.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,8.34741,,0,0,9,9,106,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_27.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.91422,,0,0,10,10,3,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s15_5.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,5.91694,,0,0,11,11,54,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s15_36.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.527,,0,0,12,12,146,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s55_28.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.7191,,0,0,13,13,33,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s45_38.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,7.77785,,0,0,14,14,90,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s55_33.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.80417,,0,0,15,15,23,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s35_2.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,6.661695,,0,0,16,16,127,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s35_12.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,7.70111,,0,0,17,17,87,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s45_27.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.331365,,0,0,18,18,128,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s35_18.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.595205,,0,0,19,19,125,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s35_19.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,11.20015,,0,0,20,20,101,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_16.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,2,8.487125,,0,0,21,21,63,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s25_21.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.79927,,0,0,22,22,100,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_21.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.812,,0,0,23,23,129,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s35_22.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,5.89877,,0,0,24,24,114,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s25_15.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,7.648695,,0,0,25,25,46,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s55_24.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,5.753345,,0,0,26,26,56,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s15_43.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.78534,,0,0,27,27,136,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_20.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,7.25013,,0,0,28,28,71,1,stimuli/stim_20210519_power2amp/equal_lnn_AM2.5Hz_s35_28.m4a,,,
,,,,,,,,,,,,41260,2021-06-04_15h43.02.171,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,1,6.086485,,0,0,29,29,135,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s45_11.m4a,,,
