volAdjustRep.thisRepN,volAdjustRep.thisTrialN,volAdjustRep.thisN,volAdjustRep.thisIndex,volAdjustRep.ran,participant,date,expName,psychopyVersion,OS,frameRate,headphoneResponse.keys,headphoneResponse.corr,headphoneResponse.rt,headphoneTrial.thisRepN,headphoneTrial.thisTrialN,headphoneTrial.thisN,headphoneTrial.thisIndex,headphoneTrial.ran,headphone_sound1,headphone_sound2,headphone_sound3,corrAns,trainSlider.response,trainSlider.rt,beepTrainResponse.keys,beepTrainResponse.corr,trainingTrials.thisRepN,trainingTrials.thisTrialN,trainingTrials.thisN,trainingTrials.thisIndex,trainingTrials.ran,trainAudioFile,beepTrainResponse.rt,readyReal_resp.keys,readyReal_resp.rt,ratingSlider.response,ratingSlider.rt,beepResp.keys,beepResp.corr,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,expTrials.ran,audioFile,beepResp.rt,end_resp.keys,end_resp.rt
0,0,0,0,1,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,1,1,2.250335,0,0,0,5,1,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,3,1,1.89192,0,1,1,0,1,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,3,1,1.236885,0,2,2,2,1,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,1,1,0.68316,0,3,3,4,1,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,2,1,1.633975,0,4,4,1,1,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,2,1,1.544605,0,5,5,3,1,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,1,12.32704,,0,0,0,0,0,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s20.m4a,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,1,7.675535,,0,0,1,1,2,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s20.m4a,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,1,10.43723,2,1,0,2,2,1,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training1.5Hz_s50.m4a,2.02098,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,2,7.597155,,0,0,3,3,3,1,stimuli/stim_20210519_power2amp/equal_lnn_AM_training3.5Hz_s50.m4a,,,,,,,,,,,,,,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,space,7.7416,1,7.637875,,0,0,0,0,108,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_28.m4a,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.527165,,0,0,1,1,34,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s45_6.m4a,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.833735,,0,0,2,2,26,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s35_47.m4a,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.132525,,0,0,3,3,104,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s15_23.m4a,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.67349,,0,0,4,4,29,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s35_23.m4a,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.45881,,0,0,5,5,112,1,stimuli/stim_20210519_power2amp/equal_lnn_AM4Hz_s25_49.m4a,,,
,,,,,41016,2021-05-24_13h17.50.127,judgeSpeechMusic_20210519_logNormShiftAmp_mXs,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.536395,,0,0,6,6,7,1,stimuli/stim_20210519_power2amp/equal_lnn_AM1Hz_s15_49.m4a,,,
