headphoneResponse.keys,headphoneResponse.corr,headphoneResponse.rt,headphoneTrial.thisRepN,headphoneTrial.thisTrialN,headphoneTrial.thisN,headphoneTrial.thisIndex,headphoneTrial.ran,headphone_sound1,headphone_sound2,headphone_sound3,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,checkInstruKey.keys,checkInstruKey.rt,trainSlider.response,trainSlider.rt,beepTrainResponse.keys,beepTrainResponse.corr,trainingTrials.thisRepN,trainingTrials.thisTrialN,trainingTrials.thisN,trainingTrials.thisIndex,trainingTrials.ran,trainAudioFile,beepTrainResponse.rt,readyReal_resp.keys,readyReal_resp.rt,checkInstru2_key.keys,checkInstru2_key.rt,ratingSlider.response,ratingSlider.rt,beepResp.keys,beepResp.corr,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,expTrials.ran,audioFile,beepResp.rt,switchBlock_space.keys,switchBlock_space.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,blockName,blockImage,end_resp.keys,end_resp.rt
2,1,1.3312,0,0,0,1,1,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,2,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1.8682,0,1,1,5,1,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,1,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0.6116,0,2,2,0,1,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,3,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0.5159,0,3,3,2,1,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,3,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.4841,0,4,4,4,1,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,1,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0.4174,0,5,5,3,1,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,2,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,space,0.6496,1,11.2033,,0,0,0,0,2,1,stimuli/stim_20210919_power2amp/equal_lnn_AM_training2Hz_s40.m4a,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,1,6.5257,,0,0,1,1,0,1,stimuli/stim_20210919_power2amp/equal_lnn_AM_training2Hz_s20.m4a,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,1,8.0584,4,1,0,2,2,3,1,stimuli/stim_20210919_power2amp/equal_lnn_AM_training2Hz_s50.m4a,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,1,7.8768,,0,0,3,3,1,1,stimuli/stim_20210919_power2amp/equal_lnn_AM_training2Hz_s30.m4a,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,space,7.4067,space,0.5559,1,7.2202,,0,0,0,0,9,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s15_35.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,1,6.7944,,0,0,1,1,26,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s25_13.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,1,6.8467,,0,0,2,2,61,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s55_42.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,1,6.4608,,0,0,3,3,71,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s55_35.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,1,7.8467,,0,0,4,4,62,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s55_9.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,2,8.8953,,0,0,5,5,32,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s35_38.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,1,7.1303,,0,0,6,6,17,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s25_47.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,1,6.2301,,0,0,7,7,31,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s35_5.m4a,,,,,,,,,,,,
,,,,,,,,,,,,41956,2021-10-03_20h54.35.954,judgeSpeechMusic_20210919_logNormShiftAmp_detection_fixFreq,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,1,6.596,,0,0,8,8,51,1,stimuli/stim_20210919_power2amp/equal_lnn_AM2Hz_s45_16.m4a,,,,,,,,,,,,
