volAdjustRep.thisRepN,volAdjustRep.thisTrialN,volAdjustRep.thisN,volAdjustRep.thisIndex,volAdjustRep.ran,participant,date,expName,psychopyVersion,OS,frameRate,headphoneResponse.keys,headphoneResponse.corr,headphoneResponse.rt,headphoneTrial.thisRepN,headphoneTrial.thisTrialN,headphoneTrial.thisN,headphoneTrial.thisIndex,headphoneTrial.ran,headphone_sound1,headphone_sound2,headphone_sound3,corrAns,checkInstruKey.keys,checkInstruKey.rt,trainSlider.response,trainSlider.rt,beepTrainResponse.keys,beepTrainResponse.corr,trainingTrials.thisRepN,trainingTrials.thisTrialN,trainingTrials.thisN,trainingTrials.thisIndex,trainingTrials.ran,trainAudioFile,beepTrainResponse.rt,readyReal_resp.keys,readyReal_resp.rt,checkInstru2_key.keys,checkInstru2_key.rt,ratingSlider.response,ratingSlider.rt,beepResp.keys,beepResp.corr,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,expTrials.ran,audioFile,beepResp.rt,switchBlock_space.keys,switchBlock_space.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,blockName,blockImage,end_resp.keys,end_resp.rt
0,0,0,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,3,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,4,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,5,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,6,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,7,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,8,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,9,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,10,0,1,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,2,1,1.9432,0,0,0,3,1,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,3,1,0.8446,0,1,1,2,1,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,1,1,0.4919,0,2,2,4,1,stimuli/screen_quiet.wav,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,1,1,0.329,0,3,3,5,1,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,stimuli/screen_antiphase.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,3,1,0.5285,0,4,4,0,1,stimuli/screen_antiphase.wav,stimuli/screen_origin.wav,stimuli/screen_quiet.wav,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,2,1,0.3845,0,5,5,1,1,stimuli/screen_antiphase.wav,stimuli/screen_quiet.wav,stimuli/screen_origin.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,space,2.215,1,14.6931,,0,0,0,0,1,1,stimuli/stim_20210706_power2amp/equal_lnn_AM_training1.8Hz_s35.m4a,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,1,7.5027,,0,0,1,1,2,1,stimuli/stim_20210706_power2amp/equal_lnn_AM_training3Hz_s35.m4a,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,1,7.9209,1,1,0,2,2,0,1,stimuli/stim_20210706_power2amp/equal_lnn_AM_training0.9Hz_s35.m4a,2.3716,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,2,6.3232,,0,0,3,3,3,1,stimuli/stim_20210706_power2amp/equal_lnn_AM_training3.9Hz_s35.m4a,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,185.3759,space,1.1393,2,7.7643,,0,0,0,0,36,1,stimuli/stim_20210706_power2amp/equal_lnn_AM2.4Hz_s35_4.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.757,,0,0,1,1,34,1,stimuli/stim_20210706_power2amp/equal_lnn_AM2.4Hz_s35_40.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.7602,,0,0,2,2,2,1,stimuli/stim_20210706_power2amp/equal_lnn_AM0.6Hz_s35_17.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.6751,,0,0,3,3,26,1,stimuli/stim_20210706_power2amp/equal_lnn_AM1.2Hz_s35_18.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0645,,0,0,4,4,1,1,stimuli/stim_20210706_power2amp/equal_lnn_AM0.6Hz_s35_40.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.8527,,0,0,5,5,54,1,stimuli/stim_20210706_power2amp/equal_lnn_AM3.6Hz_s35_34.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.9968,,0,0,6,6,35,1,stimuli/stim_20210706_power2amp/equal_lnn_AM2.4Hz_s35_11.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.444,,0,0,7,7,4,1,stimuli/stim_20210706_power2amp/equal_lnn_AM0.6Hz_s35_20.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.1669,,0,0,8,8,55,1,stimuli/stim_20210706_power2amp/equal_lnn_AM3.6Hz_s35_23.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.1075,,0,0,9,9,72,1,stimuli/stim_20210706_power2amp/equal_lnn_AM4.2Hz_s35_4.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.92,,0,0,10,10,15,1,stimuli/stim_20210706_power2amp/equal_lnn_AM1.2Hz_s35_9.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.9345,,0,0,11,11,21,1,stimuli/stim_20210706_power2amp/equal_lnn_AM1.2Hz_s35_4.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.68,,0,0,12,12,9,1,stimuli/stim_20210706_power2amp/equal_lnn_AM0.6Hz_s35_38.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.9785,,0,0,13,13,69,1,stimuli/stim_20210706_power2amp/equal_lnn_AM4.2Hz_s35_12.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.9441,,0,0,14,14,17,1,stimuli/stim_20210706_power2amp/equal_lnn_AM1.2Hz_s35_42.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.5041,,0,0,15,15,39,1,stimuli/stim_20210706_power2amp/equal_lnn_AM2.4Hz_s35_38.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.4241,,0,0,16,16,48,1,stimuli/stim_20210706_power2amp/equal_lnn_AM3.6Hz_s35_43.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.9681,,0,0,17,17,45,1,stimuli/stim_20210706_power2amp/equal_lnn_AM3.6Hz_s35_19.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.4929,,0,0,18,18,43,1,stimuli/stim_20210706_power2amp/equal_lnn_AM2.4Hz_s35_43.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32.0495,4,1,0,19,19,67,1,stimuli/stim_20210706_power2amp/equal_lnn_AM4.2Hz_s35_28.m4a,2.9181,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.9943,,0,0,20,20,65,1,stimuli/stim_20210706_power2amp/equal_lnn_AM4.2Hz_s35_38.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.1278,,0,0,21,21,19,1,stimuli/stim_20210706_power2amp/equal_lnn_AM1.2Hz_s35_45.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.794,,0,0,22,22,23,1,stimuli/stim_20210706_power2amp/equal_lnn_AM1.2Hz_s35_2.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.4441,,0,0,23,23,51,1,stimuli/stim_20210706_power2amp/equal_lnn_AM3.6Hz_s35_7.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.3953,,0,0,24,24,63,1,stimuli/stim_20210706_power2amp/equal_lnn_AM4.2Hz_s35_19.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.9874,,0,0,25,25,50,1,stimuli/stim_20210706_power2amp/equal_lnn_AM3.6Hz_s35_45.m4a,,,,,,,,,,,,
,,,,,41874,2021-09-24_15h11.16.850,judgeSpeechMusic_20210921_logNormShiftAmp_detection_fixS,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.2892,,0,0,26,26,8,1,stimuli/stim_20210706_power2amp/equal_lnn_AM0.6Hz_s35_8.m4a,,,,,,,,,,,,
